,Optimal_Affected_Component,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
2250,Item Management Service,_SE_aPucdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2251,Item Management Service,_SE_a3ucdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2252,Item Management Service,_SFABYucdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2253,Item Management Service,_SFACAucdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2254,Reputation Service,_SE9k1ucdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2255,Reputation Service,_SE9lducdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2256,Reputation Service,_SE-L8ecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2257,Reputation Service,_SE-MkecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2258,Reputation Service,_SE-zMOcdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2259,Reputation Service,_SE-z0OcdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2260,Reputation Service,_SE_aVOcdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2261,Reputation Service,_SE_a9OcdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2262,Reputation Service,_SFABeOcdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2263,Reputation Service,_SFACGOcdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2264,Persistence Service,_SE7wH-cdEeet0YmmfbMwkw,CF2,309.3529,17.5884,17.5884,2.4905,5.7345,8.2731
2265,Bid and Buy Service,_SE7Io-cdEeet0YmmfbMwkw,CF5,171.7497,13.1053,13.1053,2.2349,5.146,7.4242
2266,Item Management Service,_SE7ImecdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2267,Item Management Service,_SE7wA-cdEeet0YmmfbMwkw,CF2,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2268,Inventory Service,_SE8W7-cdEeet0YmmfbMwkw,CF5,129.5836,11.3835,11.3835,2.1126,4.8643,7.0177
2269,Recommendation Item Filter,_SE7vsecdEeet0YmmfbMwkw,CF1,88.6801,9.417,9.417,1.9478,4.485,6.4705
2270,Buy Now Item Filter,_SE8XCucdEeet0YmmfbMwkw,CF5,111.1947,10.5449,10.5449,2.0461,4.7113,6.7969
2271,Availability Item Filter,_SE7wNecdEeet0YmmfbMwkw,CF2,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
2272,Category Item Filter,_SE8XJecdEeet0YmmfbMwkw,CF5,46.365,6.8092,6.8092,1.6662,3.8365,5.535
2273,Seller Reputation Item Filter,_SFAop-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2274,Seller Reputation Item Filter,_SFApR-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2275,Seller Reputation Item Filter,_SFBPpucdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2276,Seller Reputation Item Filter,_SFB2xucdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2277,Seller Reputation Item Filter,_SFB3ZucdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2278,Reputation Service,_SFAogecdEeet0YmmfbMwkw,CF5,194.6543,13.9519,13.9519,2.2893,5.2712,7.6048
2279,Reputation Service,_SFApIecdEeet0YmmfbMwkw,CF5,194.6543,13.9519,13.9519,2.2893,5.2712,7.6048
2280,Reputation Service,_SFBPgOcdEeet0YmmfbMwkw,CF5,194.6543,13.9519,13.9519,2.2893,5.2712,7.6048
2281,Reputation Service,_SFB2oOcdEeet0YmmfbMwkw,CF5,194.6543,13.9519,13.9519,2.2893,5.2712,7.6048
2282,Reputation Service,_SFB3QOcdEeet0YmmfbMwkw,CF5,194.6543,13.9519,13.9519,2.2893,5.2712,7.6048
2283,Item Management Service,_SFAoa-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2284,Item Management Service,_SFApC-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2285,Item Management Service,_SFBPaucdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2286,Item Management Service,_SFB2iucdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2287,Item Management Service,_SFB3KucdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2288,Last Second Sales Item Filter,_SFAojecdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
2289,Last Second Sales Item Filter,_SFApLecdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
2290,Last Second Sales Item Filter,_SFBPjOcdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
2291,Last Second Sales Item Filter,_SFB2rOcdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
2292,Last Second Sales Item Filter,_SFB3TOcdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
2293,Seller Reputation Item Filter,_SFCd1OcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2294,Seller Reputation Item Filter,_SFDEU-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2295,Seller Reputation Item Filter,_SFDE8-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2296,Seller Reputation Item Filter,_SFDFk-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2297,Seller Reputation Item Filter,_SFDr--cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2298,Seller Reputation Item Filter,_SFDsm-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2299,Seller Reputation Item Filter,_SFESm-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2300,Seller Reputation Item Filter,_SFETO-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2301,Seller Reputation Item Filter,_SFE6DOcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2302,Seller Reputation Item Filter,_SFFgpOcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2303,Seller Reputation Item Filter,_SFFhROcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2304,Seller Reputation Item Filter,_SFFh5OcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2305,Seller Reputation Item Filter,_SFGILucdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2306,Seller Reputation Item Filter,_SFGIzucdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2307,Seller Reputation Item Filter,_SFGu9-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2308,Seller Reputation Item Filter,_SFGvl-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2309,Seller Reputation Item Filter,_SFGwN-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2310,Seller Reputation Item Filter,_SFHV8ecdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2311,Item Management Service,_SFCdmOcdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2312,Item Management Service,_SFCeOOcdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2313,Item Management Service,_SFDEt-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2314,Item Management Service,_SFDFV-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2315,Item Management Service,_SFDrv-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2316,Item Management Service,_SFDsX-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2317,Item Management Service,_SFDs_-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2318,Item Management Service,_SFES_-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2319,Item Management Service,_SFE50OcdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2320,Item Management Service,_SFE6cOcdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2321,Item Management Service,_SFFhCOcdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2322,Item Management Service,_SFFhqOcdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2323,Item Management Service,_SFGH8ucdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2324,Item Management Service,_SFGIkucdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2325,Item Management Service,_SFGuu-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2326,Item Management Service,_SFGvW-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2327,Item Management Service,_SFGv--cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2328,Item Management Service,_SFGwm-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2329,Last Second Sales Item Filter,_SFCduucdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2330,Last Second Sales Item Filter,_SFCeWucdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2331,Last Second Sales Item Filter,_SFDE2ecdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2332,Last Second Sales Item Filter,_SFDFeecdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2333,Last Second Sales Item Filter,_SFDr4ecdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2334,Last Second Sales Item Filter,_SFDsgecdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2335,Last Second Sales Item Filter,_SFESgecdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2336,Last Second Sales Item Filter,_SFETIecdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2337,Last Second Sales Item Filter,_SFE58ucdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2338,Last Second Sales Item Filter,_SFE6kucdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2339,Last Second Sales Item Filter,_SFFhKucdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2340,Last Second Sales Item Filter,_SFFhyucdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2341,Last Second Sales Item Filter,_SFGIFOcdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2342,Last Second Sales Item Filter,_SFGItOcdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2343,Last Second Sales Item Filter,_SFGu3ecdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2344,Last Second Sales Item Filter,_SFGvfecdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2345,Last Second Sales Item Filter,_SFGwHecdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2346,Last Second Sales Item Filter,_SFHV1-cdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
2347,Recommendation Item Filter,_SFCd5ucdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2348,Recommendation Item Filter,_SFDEZecdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2349,Recommendation Item Filter,_SFDFBecdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2350,Recommendation Item Filter,_SFDrbecdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2351,Recommendation Item Filter,_SFDsDecdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2352,Recommendation Item Filter,_SFDsrecdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2353,Recommendation Item Filter,_SFESrecdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2354,Recommendation Item Filter,_SFETTecdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2355,Recommendation Item Filter,_SFE6HucdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2356,Recommendation Item Filter,_SFFgtucdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2357,Recommendation Item Filter,_SFFhVucdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2358,Recommendation Item Filter,_SFGHoOcdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2359,Recommendation Item Filter,_SFGIQOcdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2360,Recommendation Item Filter,_SFGI4OcdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2361,Recommendation Item Filter,_SFGvCecdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2362,Recommendation Item Filter,_SFGvqecdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2363,Recommendation Item Filter,_SFGwSecdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2364,Recommendation Item Filter,_SFHWA-cdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2365,Reputation Service,_SFCdrucdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2366,Reputation Service,_SFCeTucdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2367,Reputation Service,_SFDEzecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2368,Reputation Service,_SFDFbecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2369,Reputation Service,_SFDr1ecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2370,Reputation Service,_SFDsdecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2371,Reputation Service,_SFESdecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2372,Reputation Service,_SFETFecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2373,Reputation Service,_SFE55ucdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2374,Reputation Service,_SFE6hucdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2375,Reputation Service,_SFFhHucdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2376,Reputation Service,_SFFhvucdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2377,Reputation Service,_SFGICOcdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2378,Reputation Service,_SFGIqOcdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2379,Reputation Service,_SFGu0ecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2380,Reputation Service,_SFGvcecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2381,Reputation Service,_SFGwEecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2382,Reputation Service,_SFHVy-cdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2383,Query Service,_SE-zOOcdEeet0YmmfbMwkw,CF5,588.8568,24.2664,24.2664,2.77,6.3782,9.2018
2384,Bid and Buy Service,_SE-zxOcdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
2385,Buy Now Item Filter,_SFGwKOcdEeet0YmmfbMwkw,CF5,111.1947,10.5449,10.5449,2.0461,4.7113,6.7969
2386,Buy Now Item Filter,_SFESjOcdEeet0YmmfbMwkw,CF5,111.1947,10.5449,10.5449,2.0461,4.7113,6.7969
2387,Item Management Service,_SFApC-cdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2388,Past Sales Item Filter,_SFApM-cdEeet0YmmfbMwkw,CF5,86.6743,9.3099,9.3099,1.9379,4.4622,6.4375
2389,Bid and Buy Service,_SFGwBecdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
2390,Authentication Service,_SFApEucdEeet0YmmfbMwkw,CF1,175.1805,13.2356,13.2356,2.2435,5.1658,7.4527
2391,Seller Reputation Item Filter,_SFApR-cdEeet0YmmfbMwkw,CF3,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2392,Comment Item Filter,_SFGwPecdEeet0YmmfbMwkw,CF3,94.4169,9.7168,9.7168,1.975,4.5477,6.561
2393,Comment Item Filter,_SFESoecdEeet0YmmfbMwkw,CF3,94.4169,9.7168,9.7168,1.975,4.5477,6.561
2394,Buy Now Item Filter,_SFAomOcdEeet0YmmfbMwkw,CF1,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
2395,Last Second Sales Item Filter,_SFAojecdEeet0YmmfbMwkw,CF1,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
2396,Item Management Service,_SFAoa-cdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2397,Seller Reputation Item Filter,_SFB2xucdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2398,Item Management Service,_SFB2iucdEeet0YmmfbMwkw,CF2,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2399,Authentication Service,_SFCdn-cdEeet0YmmfbMwkw,CF5,158.5657,12.5923,12.5923,2.2002,5.0662,7.3089
2400,Item Management Service,_SFB3KucdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2401,Category Item Filter,_SFCdQOcdEeet0YmmfbMwkw,CF3,60.3391,7.7678,7.7678,1.7806,4.1,5.915
2402,Seller Reputation Item Filter,_SFDEU-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2403,Seller Reputation Item Filter,_SFDE8-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2404,Seller Reputation Item Filter,_SFDFk-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2405,Seller Reputation Item Filter,_SFDr--cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2406,Seller Reputation Item Filter,_SFDsm-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2407,Seller Reputation Item Filter,_SFESm-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2408,Seller Reputation Item Filter,_SFETO-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2409,Item Management Service,_SFCeOOcdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2410,Item Management Service,_SFDEt-cdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2411,Item Management Service,_SFDFV-cdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2412,Item Management Service,_SFDrv-cdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2413,Item Management Service,_SFDsX-cdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2414,Item Management Service,_SFDs_-cdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2415,Item Management Service,_SFES_-cdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2416,Bid and Buy Service,_SFCeQucdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
2417,Bid and Buy Service,_SFDEwecdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
2418,Bid and Buy Service,_SFDFYecdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
2419,Bid and Buy Service,_SFDryecdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
2420,Bid and Buy Service,_SFDsaecdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
2421,Bid and Buy Service,_SFDtCecdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
2422,Bid and Buy Service,_SFETCecdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
2423,Seller Reputation Item Filter,_SFE6DOcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2424,Seller Reputation Item Filter,_SFFgpOcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2425,Seller Reputation Item Filter,_SFFhROcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
2426,Item Management Service,_SFE50OcdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2427,Item Management Service,_SFE6cOcdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2428,Item Management Service,_SFFhCOcdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2429,Region Item Filter,_SFFh3-cdEeet0YmmfbMwkw,CF1,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
2430,Item Management Service,_SFFhqOcdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2431,Bid and Buy Service,_SFE52ucdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
2432,Bid and Buy Service,_SFE6eucdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
2433,Bid and Buy Service,_SFFhEucdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
2434,Past Sales Item Filter,_SFE5-OcdEeet0YmmfbMwkw,CF3,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
2435,Past Sales Item Filter,_SFFgkOcdEeet0YmmfbMwkw,CF3,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
2436,Past Sales Item Filter,_SFFhMOcdEeet0YmmfbMwkw,CF3,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
2437,Recommendation Item Filter,_SEwJ8-cdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
2438,Item Management Service,_SFE6cOcdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2439,Inventory Service,_SFDscecdEeet0YmmfbMwkw,CF3,235.3389,15.3408,15.3408,2.3717,5.461,7.8786
2440,Inventory Service,_SFFhGucdEeet0YmmfbMwkw,CF3,235.3389,15.3408,15.3408,2.3717,5.461,7.8786
2441,Bid and Buy Service,_SFJytecdEeet0YmmfbMwkw,CF5,171.7497,13.1053,13.1053,2.2349,5.146,7.4242
2442,Bid and Buy Service,_SFJzVecdEeet0YmmfbMwkw,CF5,171.7497,13.1053,13.1053,2.2349,5.146,7.4242
2443,Item Management Service,_SFJyq-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2444,Item Management Service,_SFKZG-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
2445,Item Management Service,_SFJzS-cdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
2446,Category Item Filter,_SFJy8-cdEeet0YmmfbMwkw,CF2,60.3391,7.7678,7.7678,1.7806,4.1,5.915
2447,Query Service,_SFKZ2ecdEeet0YmmfbMwkw,CF5,498.2634,22.3218,22.3218,2.6975,6.2111,8.9608
2448,Query Service,_SFKaeecdEeet0YmmfbMwkw,CF5,498.2634,22.3218,22.3218,2.6975,6.2111,8.9608
2449,Query Service,_SFLAhecdEeet0YmmfbMwkw,CF5,498.2634,22.3218,22.3218,2.6975,6.2111,8.9608
2450,Query Service,_SFLBJecdEeet0YmmfbMwkw,CF5,498.2634,22.3218,22.3218,2.6975,6.2111,8.9608
2451,Reputation Service,_SFKZ0ecdEeet0YmmfbMwkw,CF2,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2452,Reputation Service,_SFKacecdEeet0YmmfbMwkw,CF2,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
2453,Reputation Service,_SFLAfecdEeet0YmmfbMwkw,CF2,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
