,Optimal_Affected_Component,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
2259,Reputation Service,_SE-zMOcdEeet0YmmfbMwkw,CF3,2231.5194,47.239,47.239,3.3486,7.7104,11.1238
2260,Reputation Service,_SE-z0OcdEeet0YmmfbMwkw,CF3,1670.1421,40.8674,40.8674,3.2228,7.4207,10.7058
2261,Reputation Service,_SE9k1ucdEeet0YmmfbMwkw,CF3,1668.8966,40.8521,40.8521,3.2224,7.4199,10.7047
2262,Item Management Service,_SE-Me-cdEeet0YmmfbMwkw,CF5,468.5505,21.646,21.646,2.6708,6.1496,8.8721
2263,Reputation Service,_SE-MkecdEeet0YmmfbMwkw,CF3,1107.9471,33.2858,33.2858,3.0445,7.0103,10.1137
2264,Inventory Service,_SE8W7-cdEeet0YmmfbMwkw,CF5,3876.9757,62.2654,62.2654,3.5885,8.2628,11.9207
2265,Buy Now Item Filter,_SE8XCucdEeet0YmmfbMwkw,CF5,3321.6812,57.634,57.634,3.5214,8.1082,11.6977
2266,Recommendation Item Filter,_SE7vsecdEeet0YmmfbMwkw,CF1,2292.9302,47.8846,47.8846,3.3604,7.7376,11.163
2267,Item Management Service,_SE7ImecdEeet0YmmfbMwkw,CF1,1923.0824,43.853,43.853,3.284,7.5617,10.9092
2268,Bid and Buy Service,_SE7Io-cdEeet0YmmfbMwkw,CF5,2667.8954,51.6517,51.6517,3.4262,7.889,11.3815
2269,Persistence Service,_SE7wH-cdEeet0YmmfbMwkw,CF2,1534.1866,39.1687,39.1687,3.1859,7.3358,10.5833
2270,Category Item Filter,_SE8XJecdEeet0YmmfbMwkw,CF5,1379.4921,37.1415,37.1415,3.1397,7.2295,10.4299
2271,Item Management Service,_SE7wA-cdEeet0YmmfbMwkw,CF2,734.026,27.0929,27.0929,2.8657,6.5985,9.5197
2272,Availability Item Filter,_SE7wNecdEeet0YmmfbMwkw,CF2,438.7795,20.9471,20.9471,2.6422,6.084,8.7774
2273,Seller Reputation Item Filter,_SFB2xucdEeet0YmmfbMwkw,CF2,3974.3786,63.0427,63.0427,3.5993,8.2876,11.9565
2274,Seller Reputation Item Filter,_SFApR-cdEeet0YmmfbMwkw,CF2,2833.8917,53.2343,53.2343,3.4524,7.9494,11.4686
2275,Reputation Service,_SFB2oOcdEeet0YmmfbMwkw,CF5,3393.5526,58.2542,58.2542,3.5307,8.1296,11.7286
2276,Item Management Service,_SFB2iucdEeet0YmmfbMwkw,CF1,2073.9408,45.5405,45.5405,3.3168,7.6372,11.0182
2277,Reputation Service,_SFApIecdEeet0YmmfbMwkw,CF5,2422.068,49.2145,49.2145,3.3842,7.7924,11.242
2278,Item Management Service,_SFApC-cdEeet0YmmfbMwkw,CF1,1478.6447,38.4531,38.4531,3.1699,7.2989,10.5301
2279,Last Second Sales Item Filter,_SFB2rOcdEeet0YmmfbMwkw,CF5,2047.7591,45.2522,45.2522,3.3113,7.6245,10.9998
2280,Seller Reputation Item Filter,_SFAop-cdEeet0YmmfbMwkw,CF2,1413.0189,37.5901,37.5901,3.1501,7.2535,10.4646
2281,Last Second Sales Item Filter,_SFApLecdEeet0YmmfbMwkw,CF5,1460.256,38.2133,38.2133,3.1644,7.2864,10.512
2282,Seller Reputation Item Filter,_SFB3ZucdEeet0YmmfbMwkw,CF2,842.5049,29.0259,29.0259,2.9256,6.7364,9.7185
2283,Reputation Service,_SFAogecdEeet0YmmfbMwkw,CF5,1203.2635,34.6881,34.6881,3.0804,7.0928,10.2327
2284,Item Management Service,_SFAoa-cdEeet0YmmfbMwkw,CF1,729.6371,27.0118,27.0118,2.8631,6.5925,9.511
2285,Seller Reputation Item Filter,_SFBPpucdEeet0YmmfbMwkw,CF2,558.0139,23.6223,23.6223,2.7466,6.3244,9.1242
2286,Last Second Sales Item Filter,_SFAojecdEeet0YmmfbMwkw,CF5,725.8793,26.9421,26.9421,2.8609,6.5874,9.5036
2287,Reputation Service,_SFB3QOcdEeet0YmmfbMwkw,CF5,716.6267,26.7699,26.7699,2.8553,6.5746,9.4851
2288,Item Management Service,_SFB3KucdEeet0YmmfbMwkw,CF1,432.4077,20.7944,20.7944,2.6359,6.0694,8.7562
2289,Reputation Service,_SFBPgOcdEeet0YmmfbMwkw,CF5,476.2886,21.824,21.824,2.6779,6.166,8.8957
2290,Last Second Sales Item Filter,_SFB3TOcdEeet0YmmfbMwkw,CF5,427.9213,20.6863,20.6863,2.6314,6.0589,8.7412
2291,Item Management Service,_SFBPaucdEeet0YmmfbMwkw,CF1,287.6737,16.9609,16.9609,2.4589,5.6618,8.1683
2292,Last Second Sales Item Filter,_SFBPjOcdEeet0YmmfbMwkw,CF5,281.5755,16.7802,16.7802,2.4496,5.6404,8.1374
2293,Seller Reputation Item Filter,_SFGvl-cdEeet0YmmfbMwkw,CF2,4260.9466,65.2759,65.2759,3.6295,8.3572,12.057
2294,Seller Reputation Item Filter,_SFGIzucdEeet0YmmfbMwkw,CF2,3971.387,63.0189,63.0189,3.5989,8.2869,11.9554
2295,Seller Reputation Item Filter,_SFE6DOcdEeet0YmmfbMwkw,CF2,3689.5589,60.7417,60.7417,3.567,8.2133,11.8492
2296,Seller Reputation Item Filter,_SFDr--cdEeet0YmmfbMwkw,CF2,3404.9586,58.352,58.352,3.5321,8.133,11.7334
2297,Seller Reputation Item Filter,_SFDFk-cdEeet0YmmfbMwkw,CF2,3120.0194,55.8571,55.8571,3.4942,8.0456,11.6073
2298,Last Second Sales Item Filter,_SFGvfecdEeet0YmmfbMwkw,CF1,2886.6776,53.7278,53.7278,3.4604,7.9679,11.4952
2299,Seller Reputation Item Filter,_SFFh5OcdEeet0YmmfbMwkw,CF2,2837.102,53.2645,53.2645,3.4529,7.9505,11.4702
2300,Last Second Sales Item Filter,_SFGItOcdEeet0YmmfbMwkw,CF1,2694.3782,51.9074,51.9074,3.4305,7.8989,11.3957
2301,Recommendation Item Filter,_SFGvqecdEeet0YmmfbMwkw,CF2,2649.8014,51.4762,51.4762,3.4232,7.8822,11.3717
2302,Seller Reputation Item Filter,_SFGu9-cdEeet0YmmfbMwkw,CF2,2550.352,50.501,50.501,3.4066,7.844,11.3165
2303,Last Second Sales Item Filter,_SFE58ucdEeet0YmmfbMwkw,CF1,2498.893,49.9889,49.9889,3.3977,7.8236,11.2871
2304,Recommendation Item Filter,_SFGI4OcdEeet0YmmfbMwkw,CF2,2471.1563,49.7107,49.7107,3.3929,7.8124,11.271
2305,Last Second Sales Item Filter,_SFDr4ecdEeet0YmmfbMwkw,CF1,2308.2361,48.0441,48.0441,3.3633,7.7442,11.1726
2306,Recommendation Item Filter,_SFE6HucdEeet0YmmfbMwkw,CF2,2291.5091,47.8697,47.8697,3.3601,7.737,11.1621
2307,Seller Reputation Item Filter,_SFFgpOcdEeet0YmmfbMwkw,CF2,2266.4487,47.6072,47.6072,3.3553,7.726,11.1462
2308,Seller Reputation Item Filter,_SFFhROcdEeet0YmmfbMwkw,CF2,2264.2218,47.5838,47.5838,3.3549,7.725,11.1448
2309,Item Management Service,_SFGvW-cdEeet0YmmfbMwkw,CF1,2219.1228,47.1076,47.1076,3.3462,7.7049,11.1158
2310,Last Second Sales Item Filter,_SFDFeecdEeet0YmmfbMwkw,CF1,2116.6177,46.0067,46.0067,3.3256,7.6576,11.0475
2311,Recommendation Item Filter,_SFDsDecdEeet0YmmfbMwkw,CF2,2113.441,45.9722,45.9722,3.325,7.6561,11.0454
2312,Item Management Service,_SFGIkucdEeet0YmmfbMwkw,CF1,2072.5539,45.5253,45.5253,3.3165,7.6365,11.0172
2313,Recommendation Item Filter,_SFDrbecdEeet0YmmfbMwkw,CF2,1939.019,44.0343,44.0343,3.2876,7.5699,10.9211
2314,Item Management Service,_SFE50OcdEeet0YmmfbMwkw,CF1,1924.6188,43.8705,43.8705,3.2843,7.5625,10.9104
2315,Last Second Sales Item Filter,_SFFhyucdEeet0YmmfbMwkw,CF1,1921.845,43.8389,43.8389,3.2837,7.561,10.9083
2316,Item Management Service,_SFDrv-cdEeet0YmmfbMwkw,CF1,1772.0208,42.0954,42.0954,3.2485,7.4799,10.7912
2317,Recommendation Item Filter,_SFGHoOcdEeet0YmmfbMwkw,CF2,1760.4416,41.9576,41.9576,3.2456,7.4733,10.7817
2318,Last Second Sales Item Filter,_SFGu3ecdEeet0YmmfbMwkw,CF1,1726.6935,41.5535,41.5535,3.2372,7.454,10.7538
2319,Seller Reputation Item Filter,_SFETO-cdEeet0YmmfbMwkw,CF2,1695.7007,41.1789,41.1789,3.2293,7.4359,10.7277
2320,Seller Reputation Item Filter,_SFDsm-cdEeet0YmmfbMwkw,CF2,1695.4137,41.1754,41.1754,3.2293,7.4357,10.7274
2321,Seller Reputation Item Filter,_SFGILucdEeet0YmmfbMwkw,CF2,1695.4065,41.1753,41.1753,3.2293,7.4357,10.7274
2322,Item Management Service,_SFDFV-cdEeet0YmmfbMwkw,CF1,1625.7345,40.3204,40.3204,3.211,7.3937,10.6669
2323,Recommendation Item Filter,_SFGvCecdEeet0YmmfbMwkw,CF2,1584.7537,39.809,39.809,3.2,7.3682,10.63
2324,Last Second Sales Item Filter,_SFFhKucdEeet0YmmfbMwkw,CF1,1536.3529,39.1963,39.1963,3.1865,7.3372,10.5853
2325,Last Second Sales Item Filter,_SFE6kucdEeet0YmmfbMwkw,CF1,1534.7373,39.1757,39.1757,3.186,7.3361,10.5838
2326,Item Management Service,_SFFhqOcdEeet0YmmfbMwkw,CF1,1476.0304,38.4191,38.4191,3.1691,7.2971,10.5275
2327,Seller Reputation Item Filter,_SFDE8-cdEeet0YmmfbMwkw,CF2,1412.9638,37.5894,37.5894,3.1501,7.2534,10.4645
2328,Seller Reputation Item Filter,_SFDEU-cdEeet0YmmfbMwkw,CF2,1411.2524,37.5666,37.5666,3.1496,7.2522,10.4628
2329,Recommendation Item Filter,_SFFgtucdEeet0YmmfbMwkw,CF2,1404.7603,37.4801,37.4801,3.1476,7.2476,10.4561
2330,Recommendation Item Filter,_SFFhVucdEeet0YmmfbMwkw,CF2,1404.0083,37.4701,37.4701,3.1474,7.2471,10.4553
2331,Item Management Service,_SFGuu-cdEeet0YmmfbMwkw,CF1,1325.6107,36.4089,36.4089,3.1224,7.1896,10.3724
2332,Item Management Service,_SFE6cOcdEeet0YmmfbMwkw,CF1,1179.7509,34.3475,34.3475,3.0718,7.0731,10.2043
2333,Item Management Service,_SFFhCOcdEeet0YmmfbMwkw,CF1,1177.6821,34.3174,34.3174,3.071,7.0713,10.2017
2334,Last Second Sales Item Filter,_SFGIFOcdEeet0YmmfbMwkw,CF1,1148.736,33.893,33.893,3.0602,7.0464,10.1658
2335,Last Second Sales Item Filter,_SFETIecdEeet0YmmfbMwkw,CF1,1147.5608,33.8757,33.8757,3.0598,7.0454,10.1644
2336,Last Second Sales Item Filter,_SFDsgecdEeet0YmmfbMwkw,CF1,1145.8937,33.8511,33.8511,3.0591,7.0439,10.1623
2337,Seller Reputation Item Filter,_SFESm-cdEeet0YmmfbMwkw,CF2,1126.7951,33.5678,33.5678,3.0518,7.0271,10.138
2338,Recommendation Item Filter,_SFETTecdEeet0YmmfbMwkw,CF2,1052.3132,32.4394,32.4394,3.0221,6.9587,10.0393
2339,Recommendation Item Filter,_SFGIQOcdEeet0YmmfbMwkw,CF2,1049.821,32.4009,32.4009,3.0211,6.9564,10.0359
2340,Recommendation Item Filter,_SFDsrecdEeet0YmmfbMwkw,CF2,1049.7893,32.4005,32.4005,3.0211,6.9563,10.0359
2341,Last Second Sales Item Filter,_SFDE2ecdEeet0YmmfbMwkw,CF1,956.4358,30.9263,30.9263,2.9807,6.8632,9.9015
2342,Last Second Sales Item Filter,_SFCeWucdEeet0YmmfbMwkw,CF1,955.6577,30.9137,30.9137,2.9803,6.8624,9.9004
2343,Item Management Service,_SFGH8ucdEeet0YmmfbMwkw,CF1,882.6835,29.71,29.71,2.9458,6.783,9.7858
2344,Item Management Service,_SFES_-cdEeet0YmmfbMwkw,CF1,879.6434,29.6588,29.6588,2.9443,6.7795,9.7808
2345,Item Management Service,_SFDsX-cdEeet0YmmfbMwkw,CF1,879.2014,29.6513,29.6513,2.9441,6.779,9.78
2346,Recommendation Item Filter,_SFDEZecdEeet0YmmfbMwkw,CF2,874.3678,29.5697,29.5697,2.9417,6.7735,9.7721
2347,Recommendation Item Filter,_SFDFBecdEeet0YmmfbMwkw,CF2,873.3159,29.5519,29.5519,2.9412,6.7723,9.7704
2348,Reputation Service,_SFGvcecdEeet0YmmfbMwkw,CF3,4194.4288,64.7644,64.7644,3.6227,8.3415,12.0343
2349,Seller Reputation Item Filter,_SFCd1OcdEeet0YmmfbMwkw,CF2,839.8125,28.9795,28.9795,2.9242,6.7332,9.7139
2350,Reputation Service,_SFGIqOcdEeet0YmmfbMwkw,CF3,3915.7953,62.5763,62.5763,3.5928,8.2728,11.9351
2351,Last Second Sales Item Filter,_SFESgecdEeet0YmmfbMwkw,CF1,758.5178,27.5412,27.5412,2.88,6.6314,9.567
2352,Reputation Service,_SFE55ucdEeet0YmmfbMwkw,CF3,3636.9765,60.3074,60.3074,3.5607,8.1989,11.8285
2353,Item Management Service,_SFCeOOcdEeet0YmmfbMwkw,CF1,731.1662,27.0401,27.0401,2.864,6.5946,9.5141
2354,Item Management Service,_SFDEt-cdEeet0YmmfbMwkw,CF1,730.6788,27.0311,27.0311,2.8637,6.594,9.5131
2355,Recommendation Item Filter,_SFESrecdEeet0YmmfbMwkw,CF2,696.6209,26.3936,26.3936,2.843,6.5462,9.4442
2356,Reputation Service,_SFDr1ecdEeet0YmmfbMwkw,CF3,3356.0067,57.9311,57.9311,3.5258,8.1185,11.7125
2357,Reputation Service,_SFDFbecdEeet0YmmfbMwkw,CF3,3071.1762,55.4182,55.4182,3.4873,8.0298,11.5846
2358,Item Management Service,_SFDs_-cdEeet0YmmfbMwkw,CF1,584.767,24.182,24.182,2.767,6.3712,9.1917
2359,Reputation Service,_SFFhvucdEeet0YmmfbMwkw,CF3,2794.217,52.8604,52.8604,3.4463,7.9353,11.4482
2360,Last Second Sales Item Filter,_SFCduucdEeet0YmmfbMwkw,CF1,568.667,23.8467,23.8467,2.7549,6.3433,9.1514
2361,Seller Reputation Item Filter,_SFHV8ecdEeet0YmmfbMwkw,CF2,555.246,23.5637,23.5637,2.7445,6.3194,9.117
2362,Recommendation Item Filter,_SFCd5ucdEeet0YmmfbMwkw,CF2,521.8569,22.8442,22.8442,2.7176,6.2574,9.0275
2363,Reputation Service,_SFGu0ecdEeet0YmmfbMwkw,CF3,2510.8999,50.1089,50.1089,3.3998,7.8284,11.294
2364,Reputation Service,_SFE6hucdEeet0YmmfbMwkw,CF3,2233.2659,47.2574,47.2574,3.3489,7.7112,11.1249
2365,Reputation Service,_SFFhHucdEeet0YmmfbMwkw,CF3,2229.5254,47.2179,47.2179,3.3482,7.7095,11.1225
2366,Item Management Service,_SFCdmOcdEeet0YmmfbMwkw,CF1,432.6429,20.8001,20.8001,2.6361,6.0699,8.757
2367,Last Second Sales Item Filter,_SFHV1-cdEeet0YmmfbMwkw,CF1,376.5703,19.4054,19.4054,2.5758,5.9311,8.5568
2368,Reputation Service,_SFGICOcdEeet0YmmfbMwkw,CF3,1671.9507,40.8895,40.8895,3.2232,7.4217,10.7073
2369,Reputation Service,_SFDsdecdEeet0YmmfbMwkw,CF3,1671.1008,40.8791,40.8791,3.223,7.4212,10.7066
2370,Reputation Service,_SFETFecdEeet0YmmfbMwkw,CF3,1668.8475,40.8515,40.8515,3.2224,7.4199,10.7046
2371,Recommendation Item Filter,_SFHWA-cdEeet0YmmfbMwkw,CF2,343.1605,18.5246,18.5246,2.5355,5.8382,8.4227
2372,Reputation Service,_SFDEzecdEeet0YmmfbMwkw,CF3,1390.2464,37.286,37.286,3.1431,7.2372,10.4411
2373,Reputation Service,_SFCeTucdEeet0YmmfbMwkw,CF3,1389.2642,37.2728,37.2728,3.1428,7.2365,10.4401
2374,Item Management Service,_SFGwm-cdEeet0YmmfbMwkw,CF1,283.3025,16.8316,16.8316,2.4523,5.6465,8.1462
2375,Seller Reputation Item Filter,_SFGwN-cdEeet0YmmfbMwkw,CF2,273.3334,16.5328,16.5328,2.4367,5.6107,8.0945
2376,Reputation Service,_SFESdecdEeet0YmmfbMwkw,CF3,1108.4267,33.293,33.293,3.0447,7.0107,10.1143
2377,Last Second Sales Item Filter,_SFGwHecdEeet0YmmfbMwkw,CF1,179.6031,13.4016,13.4016,2.2543,5.1907,7.4887
2378,Reputation Service,_SFCdrucdEeet0YmmfbMwkw,CF3,830.2245,28.8136,28.8136,2.9192,6.7217,9.6974
2379,Recommendation Item Filter,_SFGwSecdEeet0YmmfbMwkw,CF2,163.9762,12.8053,12.8053,2.2148,5.0997,7.3573
2380,Item Management Service,_SFGv--cdEeet0YmmfbMwkw,CF1,137.8863,11.7425,11.7425,2.1395,4.9264,7.1073
2381,Reputation Service,_SFHVy-cdEeet0YmmfbMwkw,CF3,548.8416,23.4274,23.4274,2.7394,6.3078,9.1002
2382,Reputation Service,_SFGwEecdEeet0YmmfbMwkw,CF3,266.9376,16.3382,16.3382,2.4264,5.587,8.0604
2383,Query Service,_SE-zOOcdEeet0YmmfbMwkw,CF5,8685.1644,93.1942,93.1942,3.9388,9.0694,13.0843
2384,Bid and Buy Service,_SE-zxOcdEeet0YmmfbMwkw,CF3,1372.3879,37.0458,37.0458,3.1375,7.2243,10.4225
2385,Past Sales Item Filter,_SFApM-cdEeet0YmmfbMwkw,CF5,1720.5288,41.4793,41.4793,3.2357,7.4504,10.7486
2386,Item Management Service,_SFApC-cdEeet0YmmfbMwkw,CF5,1195.391,34.5744,34.5744,3.0775,7.0862,10.2233
2387,Buy Now Item Filter,_SFESjOcdEeet0YmmfbMwkw,CF5,877.1333,29.6164,29.6164,2.9431,6.7767,9.7767
2388,Seller Reputation Item Filter,_SFApR-cdEeet0YmmfbMwkw,CF3,2833.8917,53.2343,53.2343,3.4524,7.9494,11.4686
2389,Authentication Service,_SFApEucdEeet0YmmfbMwkw,CF1,2788.4249,52.8055,52.8055,3.4454,7.9332,11.4452
2390,Comment Item Filter,_SFESoecdEeet0YmmfbMwkw,CF3,744.0587,27.2774,27.2774,2.8716,6.6121,9.5393
2391,Buy Now Item Filter,_SFGwKOcdEeet0YmmfbMwkw,CF5,209.3813,14.47,14.47,2.3209,5.3442,7.71
2392,Bid and Buy Service,_SFGwBecdEeet0YmmfbMwkw,CF3,218.3998,14.7784,14.7784,2.3393,5.3863,7.7708
2393,Comment Item Filter,_SFGwPecdEeet0YmmfbMwkw,CF3,177.9877,13.3412,13.3412,2.2504,5.1817,7.4756
2394,Buy Now Item Filter,_SFAomOcdEeet0YmmfbMwkw,CF1,1287.3795,35.8801,35.8801,3.1097,7.1604,10.3302
2395,Last Second Sales Item Filter,_SFAojecdEeet0YmmfbMwkw,CF1,725.8793,26.9421,26.9421,2.8609,6.5874,9.5036
2396,Item Management Service,_SFAoa-cdEeet0YmmfbMwkw,CF5,588.0103,24.2489,24.2489,2.7694,6.3767,9.1997
2397,Seller Reputation Item Filter,_SFB2xucdEeet0YmmfbMwkw,CF2,3974.3786,63.0427,63.0427,3.5993,8.2876,11.9565
2398,Item Management Service,_SFB2iucdEeet0YmmfbMwkw,CF2,2073.9408,45.5405,45.5405,3.3168,7.6372,11.0182
2399,Authentication Service,_SFCdn-cdEeet0YmmfbMwkw,CF5,782.0396,27.965,27.965,2.8932,6.6619,9.6111
2400,Item Management Service,_SFB3KucdEeet0YmmfbMwkw,CF5,347.4316,18.6395,18.6395,2.5409,5.8506,8.4406
2401,Category Item Filter,_SFCdQOcdEeet0YmmfbMwkw,CF3,351.0315,18.7358,18.7358,2.5453,5.8609,8.4555
2402,Seller Reputation Item Filter,_SFDr--cdEeet0YmmfbMwkw,CF2,3404.9586,58.352,58.352,3.5321,8.133,11.7334
2403,Seller Reputation Item Filter,_SFDFk-cdEeet0YmmfbMwkw,CF2,3120.0194,55.8571,55.8571,3.4942,8.0456,11.6073
2404,Seller Reputation Item Filter,_SFETO-cdEeet0YmmfbMwkw,CF2,1695.7007,41.1789,41.1789,3.2293,7.4359,10.7277
2405,Seller Reputation Item Filter,_SFDsm-cdEeet0YmmfbMwkw,CF2,1695.4137,41.1754,41.1754,3.2293,7.4357,10.7274
2406,Seller Reputation Item Filter,_SFDE8-cdEeet0YmmfbMwkw,CF2,1412.9638,37.5894,37.5894,3.1501,7.2534,10.4645
2407,Seller Reputation Item Filter,_SFDEU-cdEeet0YmmfbMwkw,CF2,1411.2524,37.5666,37.5666,3.1496,7.2522,10.4628
2408,Seller Reputation Item Filter,_SFESm-cdEeet0YmmfbMwkw,CF2,1126.7951,33.5678,33.5678,3.0518,7.0271,10.138
2409,Item Management Service,_SFDrv-cdEeet0YmmfbMwkw,CF5,1432.1163,37.8433,37.8433,3.156,7.2669,10.4839
2410,Item Management Service,_SFDFV-cdEeet0YmmfbMwkw,CF5,1314.1555,36.2513,36.2513,3.1186,7.1809,10.3599
2411,Bid and Buy Service,_SFDryecdEeet0YmmfbMwkw,CF3,2753.4637,52.4735,52.4735,3.4399,7.9206,11.427
2412,Bid and Buy Service,_SFDFYecdEeet0YmmfbMwkw,CF3,2524.3773,50.2432,50.2432,3.4022,7.8337,11.3017
2413,Item Management Service,_SFES_-cdEeet0YmmfbMwkw,CF5,709.6911,26.64,26.64,2.8511,6.5648,9.471
2414,Item Management Service,_SFDsX-cdEeet0YmmfbMwkw,CF5,709.2492,26.6317,26.6317,2.8508,6.5642,9.4701
2415,Item Management Service,_SFCeOOcdEeet0YmmfbMwkw,CF5,589.5393,24.2804,24.2804,2.7705,6.3793,9.2034
2416,Item Management Service,_SFDEt-cdEeet0YmmfbMwkw,CF5,589.0519,24.2704,24.2704,2.7702,6.3785,9.2023
2417,Item Management Service,_SFDs_-cdEeet0YmmfbMwkw,CF5,471.4655,21.7133,21.7133,2.6734,6.1558,8.881
2418,Bid and Buy Service,_SFDsaecdEeet0YmmfbMwkw,CF3,1370.7198,37.0232,37.0232,3.1369,7.2231,10.4207
2419,Bid and Buy Service,_SFETCecdEeet0YmmfbMwkw,CF3,1368.3069,36.9906,36.9906,3.1362,7.2213,10.4182
2420,Bid and Buy Service,_SFCeQucdEeet0YmmfbMwkw,CF3,1140.3582,33.7692,33.7692,3.057,7.0391,10.1553
2421,Bid and Buy Service,_SFDEwecdEeet0YmmfbMwkw,CF3,1137.0604,33.7203,33.7203,3.0558,7.0362,10.1511
2422,Bid and Buy Service,_SFDtCecdEeet0YmmfbMwkw,CF3,909.4609,30.1573,30.1573,2.9588,6.8129,9.8289
2423,Seller Reputation Item Filter,_SFE6DOcdEeet0YmmfbMwkw,CF2,3689.5589,60.7417,60.7417,3.567,8.2133,11.8492
2424,Seller Reputation Item Filter,_SFFgpOcdEeet0YmmfbMwkw,CF2,2266.4487,47.6072,47.6072,3.3553,7.726,11.1462
2425,Seller Reputation Item Filter,_SFFhROcdEeet0YmmfbMwkw,CF2,2264.2218,47.5838,47.5838,3.3549,7.725,11.1448
2426,Region Item Filter,_SFFh3-cdEeet0YmmfbMwkw,CF1,2049.4377,45.2707,45.2707,3.3116,7.6253,11.001
2427,Item Management Service,_SFE50OcdEeet0YmmfbMwkw,CF1,1924.6188,43.8705,43.8705,3.2843,7.5625,10.9104
2428,Item Management Service,_SFE6cOcdEeet0YmmfbMwkw,CF1,1179.7509,34.3475,34.3475,3.0718,7.0731,10.2043
2429,Item Management Service,_SFFhCOcdEeet0YmmfbMwkw,CF1,1177.6821,34.3174,34.3174,3.071,7.0713,10.2017
2430,Item Management Service,_SFFhqOcdEeet0YmmfbMwkw,CF5,1192.7767,34.5366,34.5366,3.0766,7.084,10.2201
2431,Bid and Buy Service,_SFE52ucdEeet0YmmfbMwkw,CF3,2982.7452,54.6145,54.6145,3.4746,8.0006,11.5424
2432,Past Sales Item Filter,_SFE5-OcdEeet0YmmfbMwkw,CF3,2508.2513,50.0824,50.0824,3.3994,7.8273,11.2925
2433,Bid and Buy Service,_SFE6eucdEeet0YmmfbMwkw,CF3,1829.4351,42.7719,42.7719,3.2623,7.5118,10.8372
2434,Bid and Buy Service,_SFFhEucdEeet0YmmfbMwkw,CF3,1828.4616,42.7605,42.7605,3.2621,7.5112,10.8364
2435,Past Sales Item Filter,_SFFgkOcdEeet0YmmfbMwkw,CF3,1538.3917,39.2223,39.2223,3.1871,7.3385,10.5872
2436,Past Sales Item Filter,_SFFhMOcdEeet0YmmfbMwkw,CF3,1537.9399,39.2166,39.2166,3.1869,7.3382,10.5868
2437,Item Management Service,_SFE6cOcdEeet0YmmfbMwkw,CF5,953.1479,30.8731,30.8731,2.9792,6.8598,9.8966
2438,Inventory Service,_SFFhGucdEeet0YmmfbMwkw,CF3,2809.9936,53.0094,53.0094,3.4487,7.9409,11.4564
2439,Inventory Service,_SFDscecdEeet0YmmfbMwkw,CF3,2107.9189,45.9121,45.9121,3.3239,7.6535,11.0416
2440,Recommendation Item Filter,_SEwJ8-cdEeet0YmmfbMwkw,CF2,165.9294,12.8814,12.8814,2.2199,5.1116,7.3744
2441,Item Management Service,_SFJyq-cdEeet0YmmfbMwkw,CF1,2074.0664,45.5419,45.5419,3.3168,7.6373,11.0182
2442,Item Management Service,_SFKZG-cdEeet0YmmfbMwkw,CF1,2073.7843,45.5388,45.5388,3.3168,7.6371,11.0181
2443,Bid and Buy Service,_SFJytecdEeet0YmmfbMwkw,CF5,2873.2821,53.603,53.603,3.4584,7.9632,11.4885
2444,Category Item Filter,_SFJy8-cdEeet0YmmfbMwkw,CF2,1677.8127,40.9611,40.9611,3.2247,7.4252,10.7124
2445,Bid and Buy Service,_SFJzVecdEeet0YmmfbMwkw,CF5,1226.237,35.0177,35.0177,3.0886,7.1117,10.26
2446,Item Management Service,_SFJzS-cdEeet0YmmfbMwkw,CF5,710.0318,26.6464,26.6464,2.8513,6.5653,9.4717
2447,Query Service,_SFLBJecdEeet0YmmfbMwkw,CF5,12668.6642,112.5552,112.5552,4.1027,9.4469,13.629
2448,Query Service,_SFKaeecdEeet0YmmfbMwkw,CF5,11763.0881,108.4578,108.4578,4.0705,9.3727,13.522
2449,Query Service,_SFKZ2ecdEeet0YmmfbMwkw,CF5,9047.8831,95.1204,95.1204,3.9565,9.1103,13.1434
2450,Reputation Service,_SFLBHecdEeet0YmmfbMwkw,CF2,3916.6969,62.5835,62.5835,3.5929,8.273,11.9354
2451,Reputation Service,_SFKacecdEeet0YmmfbMwkw,CF2,3634.8339,60.2896,60.2896,3.5605,8.1983,11.8277
2452,Reputation Service,_SFKZ0ecdEeet0YmmfbMwkw,CF2,2795.4277,52.8718,52.8718,3.4464,7.9357,11.4489
2453,Query Service,_SFLAhecdEeet0YmmfbMwkw,CF5,1799.8273,42.4244,42.4244,3.2552,7.4954,10.8136
2454,Comment Item Filter,_SFFhSucdEeet0YmmfbMwkw,CF5,1304.438,36.117,36.117,3.1154,7.1735,10.3492
2455,Reputation Service,_SFLAfecdEeet0YmmfbMwkw,CF2,547.8045,23.4052,23.4052,2.7386,6.3059,9.0975
2456,Item Management Service,_SFLBB-cdEeet0YmmfbMwkw,CF3,2070.0677,45.498,45.498,3.316,7.6353,11.0155
2457,Item Management Service,_SFKaW-cdEeet0YmmfbMwkw,CF3,1923.3234,43.8557,43.8557,3.2841,7.5618,10.9094
2458,Item Management Service,_SFKZu-cdEeet0YmmfbMwkw,CF3,1478.7385,38.4544,38.4544,3.1699,7.2989,10.5302
2459,Item Management Service,_SFFhqOcdEeet0YmmfbMwkw,CF3,1192.7767,34.5366,34.5366,3.0766,7.084,10.2201
